B0CJTLBKV2$Husbands & Lovers: A Novel$Beatriz Williams$June 25, 2024$"$30.00"$"$14.99"$4.5$3,426 ratings$356 pages$English$Ballantine Books (June 25, 2024)$Sydney Williams$5.0 out of 5 stars$A story of love and passion, of chance in our lives and of consequences from choices we make$Reviewed in the United States on July 19, 2024
B0BZBQYFC2$Spark of the Everflame: The Kindred's Curse Saga, Book One$Penn Cole$June 1, 2023$$"$4.99"$4.4$26,655 ratings$438 pages$English$(June 1, 2023)$Taylor Lea Pratt | The Bashful Bibliophile$5.0 out of 5 stars$A new favorite! YOU SHOULD READ IT!$Reviewed in the United States on June 1, 2023
B00SPVPX2G$Morning Star (Red Rising Series Book 3)$Pierce Brown$February 9, 2016$"$18.99"$"$12.99"$4.7$43,775 ratings$526 pages$English$Del Rey (February 9, 2016)$David Maldonado$5.0 out of 5 stars$Philosophical, cathartic, mind-blowing my amazing! Not enough words to describe it all!$Reviewed in the United States on March 30, 2016
B0CW1BCJYX$Arran's Obsession (Body Count, #1)$Jolie Vines$September 19, 2024$"$22.99"$"$4.99"$4.3$1,459 ratings$531 pages$English$Jolie Vines Publishing (September 19, 2024)$Michelle$5.0 out of 5 stars$Arran's Story is Finally Here!$Reviewed in the United States on September 24, 2024
B0D6M8CZ8D$Forbidden Puckboy (Puckboys Book 7)$Eden Finley$September 19, 2024$"$15.99"$"$5.99"$4.2$1,860 ratings$274 pages$English$Sadenverse Books (September 19, 2024)$Vanessa G$5.0 out of 5 stars$So freaking beautiful!$Reviewed in the United States on September 23, 2024
B0CH9LN4H8$The Next Mrs. Parrish: A Novel$Liv Constantine$June 18, 2024$"$30.00"$"$13.99"$4.2$9,071 ratings$324 pages$English$Bantam (June 18, 2024)$GGmom$5.0 out of 5 stars$Too many spiders in a tangled web….$Reviewed in the United States on August 15, 2024
B0CSHP86D4$Brutal Savage: A Single Dad Forced Marriage Irish Mafia Romance (Savage Kings Book 2)$Lilian Harris$September 6, 2024$"$22.99"$"$5.99"$4.5$2,000 ratings$471 pages$English$(September 6, 2024)$Kindle Customer$5.0 out of 5 stars$brutal savage$Reviewed in the United States on October 2, 2024
B000GCFY0I$Uglies (The Uglies Book 1)$Scott Westerfeld$May 10, 2006$"$12.99"$"$10.99"$4.4$6,449 ratings$448 pages$English$Simon & Schuster Books for Young Readers; Reissue edition (May 10, 2006)$Babi$5.0 out of 5 stars$Great Read$Reviewed in the United States on May 22, 2024
B0BHL1JX9P$Black Ties and White Lies: A Billionaire Fake Engagement Romance (Black Tie Billionaires)$Kat Singleton$February 2, 2023$"$21.99"$"$5.99"$4.2$32,829 ratings$420 pages$English$Amazon Digital Services (February 2, 2023)$Nic D$5.0 out of 5 stars$His lovely violet$Reviewed in the United States on July 14, 2024
B0CQL7M998$Broken by Daylight (Beasts of the Briar Book 4)$Elizabeth Helen$September 10, 2024$$"$5.99"$4.6$2,953 ratings$670 pages$English$Luna Fox Press (September 10, 2024)$Danny C.$5.0 out of 5 stars$A Fantastic Masterpiece Of An Adventure!$Reviewed in the United States on September 10, 2024
B09Z9K12P2$God of Malice: A Dark College Romance (Legacy of Gods Book 1)$Rina Kent$July 14, 2022$$"$5.99"$4.4$41,084 ratings$468 pages$English$Blackthorn Books, LLC (July 14, 2022)$BookWorm7$5.0 out of 5 stars$😍😍Satan’s Heir Killian & his Angel Glyndon$Reviewed in the United States on September 21, 2024
B075RML5BF$Long Island (Eilis Lacey Series)$Colm Tóibín$May 7, 2024$"$28.00"$"$14.99"$3.9$14,186 ratings$300 pages$English$Scribner (May 7, 2024)$switterbug/Betsey Van Horn$5.0 out of 5 stars$Better than Brooklyn!$Reviewed in the United States on May 21, 2024
B0CQ35ZK15$The Usual Silence (Arles Shepherd Thriller Book 1)$Jenny Milchman$October 1, 2024$$"$3.99"$4.1$3,223 ratings$362 pages$ and $Thomas & Mercer (October 1, 2024)$Dollie Chase$5.0 out of 5 stars$Great Read$Reviewed in the United States on October 3, 2024
B09HPKQN43$Hidden Pictures: A Novel$Jason Rekulak$May 10, 2022$"$17.99"$"$12.99"$4.4$58,010 ratings$375 pages$English$Flatiron Books (May 10, 2022)$Terah$5.0 out of 5 stars$Well Done!!$Reviewed in the United States on September 11, 2024
B0CM7H31QH$The Rose Arbor: A Novel$Rhys Bowen$August 6, 2024$"$16.99"$"$5.99"$4.4$8,451 ratings$349 pages$English$Lake Union Publishing (August 6, 2024)$Cheryl Kleinjam$5.0 out of 5 stars$A Really Good Historical Mystery!$Reviewed in the United States on September 18, 2024
B0CW1H2973$Blind Spots: When Medicine Gets It Wrong, and What It Means for Our Health$Marty Makary$September 17, 2024$"$20.29"$"$14.99"$4.7$125 ratings$289 pages$English$Bloomsbury Publishing; 1st edition (September 17, 2024)$Kindle Customer$5.0 out of 5 stars$Eye opening!!! Definitely recommend this, especially healthcare workers.$Reviewed in the United States on September 22, 2024
B0BPVJ4RVR$Pucking Around: A Why Choose Hockey Romance (Jacksonville Rays Book 1)$Emily Rath$March 20, 2023$$"$5.99"$4.3$46,096 ratings$756 pages$English$Emily Rath Books (March 20, 2023)$Laura Winter$5.0 out of 5 stars$ilmari kinnunen is my new book boyfriend/husband$Reviewed in the United States on May 3, 2023
B0B4KR2X87$Heartless: A Small Town Single Dad Romance$Elsie Silver$October 14, 2022$"$16.99"$"$5.99"$4.5$75,925 ratings$476 pages$English$Amazon Digital Services (October 14, 2022)$Jennifer$5.0 out of 5 stars$LOVE, LOVE, LOVEDDDD! All the freaking stars for this book!$Reviewed in the United States on October 14, 2022
B09DGFDD3T$The Measure: A Novel$Nikki Erlick$June 28, 2022$$"$14.99"$4.2$28,710 ratings$359 pages$English$William Morrow (June 28, 2022)$Dolly$5.0 out of 5 stars$Great book, very thought provoking$Reviewed in the United States on September 19, 2024
B085BVSXS9$The Midnight Library: A GMA Book Club Pick (A Novel)$Matt Haig$September 29, 2020$"$18.00"$"$12.99"$4.3$256,931 ratings$299 pages$English$Viking (September 29, 2020)$Jamila cassim$5.0 out of 5 stars$Brilliant read$Reviewed in the United States on August 29, 2024
B0BVNZD4FY$Things We Left Behind (Knockemout Book 3)$Lucy Score$September 5, 2023$"$18.99"$"$5.99"$4.6$83,891 ratings$594 pages$English$That's What She Said Publishing (September 5, 2023)$Melissa Joseph (Book Addicts Reviews)$5.0 out of 5 stars$Good but long$Reviewed in the United States on June 19, 2024
B0CL5F4FKJ$Spirit Crossing: A Novel (Cork O'Connor Mystery Series Book 20)$William Kent Krueger$August 20, 2024$"$28.99"$"$14.99"$4.6$3,044 ratings$333 pages$English$Atria Books (August 20, 2024)$Diana H. Maine$5.0 out of 5 stars$Excellent Title  -  Excellent Series$Reviewed in the United States on August 26, 2024
B007978OY6$The Lord Of The Rings: One Volume$J.R.R. Tolkien$February 15, 2012$$"$15.99"$4.9$12,103 ratings$1206 pages$English$William Morrow; 50th Anniversary ed. edition (February 15, 2012)$Josh Mauthe$5.0 out of 5 stars$No less relevant or powerful after nearly a century - and no less vividly imaginative and stunning$Reviewed in the United States on June 9, 2024
B002GYI9C4$Mistborn: The Final Empire$Brandon Sanderson$April 1, 2010$"$10.99"$"$7.99"$4.7$42,546 ratings$558 pages$English$Tor Books; First edition (April 1, 2010)$Sara Machado Silva$5.0 out of 5 stars$“Plots behind plots, plans behind plans. There was always another secret.”$Reviewed in the United States on September 23, 2022
B0CZGYQDQ6$The Anaconda Downstairs (The Cocky Kingmans Book 4)$Amy Award$September 19, 2024$"$17.99"$"$5.99"$4.4$1,494 ratings$324 pages$English$Coffee Break Publishing (September 19, 2024)$Khia$5.0 out of 5 stars$Live in that world$Reviewed in the United States on October 2, 2024
B0BDZ2M91F$The Sinner: A Dark College Romance$Shantel Tessier$December 4, 2022$"$24.99"$"$4.99"$4.3$37,187 ratings$638 pages$English$(December 4, 2022)$Renee$5.0 out of 5 stars$🔥🔥🔥🔥🔥$Reviewed in the United States on September 27, 2024
B0CTSBW42J$The Swimmer: A Novel$Loreth Anne White$September 10, 2024$"$16.99"$"$5.99"$4.4$2,248 ratings$346 pages$English$Montlake (September 10, 2024)$Joanie S.$5.0 out of 5 stars$Grab this one!$Reviewed in the United States on October 4, 2024
B0CN5S9JC4$Arkangel: A Sigma Force Novel$James Rollins$August 6, 2024$"$32.00"$"$14.99"$4.6$966 ratings$525 pages$English$William Morrow (August 6, 2024)$John H$5.0 out of 5 stars$Great Book!$Reviewed in the United States on August 24, 2024
B0B5G1KKCZ$The Secret Life Of Sunflowers: A gripping, inspiring novel based on the true story of Johanna Bonger, Vincent van Gogh's sister-in-law (Light & Life Series Book 1)$Marta Molnar$July 19, 2022$"$16.99"$"$8.99"$4.3$23,218 ratings$356 pages$English$Marta Molnar (July 19, 2022)$AJ$5.0 out of 5 stars$Fun Read, Beautifully Written, Empowering Story!$Reviewed in the United States on July 20, 2024
B0BL126WSH$Tom Lake: A Novel$Ann Patchett$August 1, 2023$"$22.96"$"$15.99"$4.3$42,096 ratings$316 pages$English$Harper (August 1, 2023)$MommaLayne$5.0 out of 5 stars$Luminous$Reviewed in the United States on September 26, 2024
B0192CTMUU$Harry Potter and the Goblet of Fire$J.K. Rowling$December 8, 2015$"$14.99"$"$11.99"$4.8$87,271 ratings$301 pages$English$Pottermore Publishing (December 8, 2015)$Carina's Books$5.0 out of 5 stars$Re-reading this one was all kinds of perfect. And heartbreaking.$Reviewed in the United States on July 30, 2015
B0CTCQ6MM4$Unbind$Elodie Hart$September 12, 2024$"$22.99"$"$5.99"$4.5$1,767 ratings$434 pages$English$(September 12, 2024)$Alice$5.0 out of 5 stars$Beyond enemies to lovers$Reviewed in the United States on September 13, 2024
B0D8ZCFRHZ$Killing Stroke (Backyard Starship Book 23)$J.N. Chaney$September 15, 2024$"$19.99"$"$7.99"$4.8$1,599 ratings$416 pages$English$Variant Publications (September 15, 2024)$R. Sadler$5.0 out of 5 stars$excellent series$Reviewed in the United States on October 3, 2024
B0CWDQ1G9S$Truths: The Future of America First$Vivek Ramaswamy$September 24, 2024$"$29.99"$"$14.99"$4.7$93 ratings$224 pages$English$Threshold Editions (September 24, 2024)$TJG$5.0 out of 5 stars$Educational, Well-Written, Clear Explanations of the Extreme Concerns in our Society and USA.$Reviewed in the United States on September 26, 2024
B0BB64ZRMW$Things We Hide from the Light (Knockemout Book 2)$Lucy Score$February 21, 2023$"$18.99"$"$5.99"$4.4$99,314 ratings$594 pages$English$That's What She Said Publishing (February 21, 2023)$MelodyMP3$5.0 out of 5 stars$Emotional Support Tacos needed!$Reviewed in the United States on March 22, 2023
B0CZP7QV5D$Exodus (The Ravenhood Book 2)$Kate Stewart$June 25, 2024$"$16.11"$"$8.54"$4.6$47,483 ratings$446 pages$English$Kensington Books (June 25, 2024)$Anna H$5.0 out of 5 stars$Book of the Year!!$Reviewed in the United States on June 28, 2021
B0C5726Y6M$The Stormlight Archive, Books 1-4: The Way of Kings, Words of Radiance, Oathbringer, Rhythm of War$Brandon Sanderson$May 30, 2023$"$159.96"$"$30.37"$4.7$470 ratings$6705 pages$English$Tor Books (May 30, 2023)$Thomas Whalen$5.0 out of 5 stars$Fabulous story$Reviewed in the United States on September 6, 2024
B09YMS96FN$A Light in the Flame: A Flesh and Fire Novel$Jennifer L. Armentrout$November 15, 2022$"$19.99"$"$8.99"$4.7$23,842 ratings$654 pages$English$Blue Box Press (November 15, 2022)$Stacie$5.0 out of 5 stars$5 stars$Reviewed in the United States on September 13, 2024
B0B7R4Q5DJ$Hello Beautiful (Oprah's Book Club): A Novel$Ann Napolitano$March 14, 2023$"$28.00"$"$12.99"$4.4$88,382 ratings$390 pages$English$The Dial Press (March 14, 2023)$KWyly$5.0 out of 5 stars$Beautifully written…$Reviewed in the United States on March 9, 2024
B0CKH896T8$Play Along (Windy City Series Book 4)$Liz  Tomforde$July 11, 2024$$"$5.99"$4.6$41,393 ratings$384 pages$English$Golden Boy Publishing LLC (July 11, 2024)$Amanda L$5.0 out of 5 stars$I “LIVE LAUGH LOVED” this SO much!$Reviewed in the United States on July 15, 2024
B0CKLQ12NB$Pen Pal$J.T. Geissinger$October 11, 2023$"$17.99"$"$9.99"$4.5$54,048 ratings$353 pages$English$Bramble (October 11, 2023)$Akilah$5.0 out of 5 stars$WHOA….but in the best way possible!!!$Reviewed in the United States on September 12, 2024
B0976V6YSL$Reminders of Him: A Novel$Colleen Hoover$January 18, 2022$"$15.95"$"$5.99"$4.7$286,664 ratings$335 pages$English$Montlake (January 18, 2022)$Jana C. Spriggs$5.0 out of 5 stars$What A Good Read!$Reviewed in the United States on September 14, 2024
B0CGS1BTDH$The Rom-Commers: A Novel$Katherine Center$June 11, 2024$"$29.00"$"$6.99"$4.4$8,491 ratings$325 pages$English$St. Martin's Press (June 11, 2024)$J. Harwood$5.0 out of 5 stars$A New Favorite Katherine Center!$Reviewed in the United States on July 12, 2024
B0CKMFZN5Z$Wild Love (Rose Hill Book 1)$Elsie Silver$April 9, 2024$"$17.99"$"$5.99"$4.4$36,426 ratings$466 pages$English$Elsie Silver Literary Inc. (April 9, 2024)$Ashley$5.0 out of 5 stars$I am head over heals in love with Ford and Rosie!!!$Reviewed in the United States on April 11, 2024
B0CSW9BK5C$Exodus: The Archimedes Engine$Peter F. Hamilton$September 17, 2024$"$36.00"$"$13.99"$4.6$129 ratings$908 pages$English$Random House Worlds (September 17, 2024)$Craig Arnush$5.0 out of 5 stars$Peter F Hamilton Does It Again$Reviewed in the United States on September 22, 2024
B0C9GQV1TT$Bride$Ali Hazelwood$February 6, 2024$"$19.00"$"$12.99"$4.4$35,159 ratings$410 pages$English$Berkley (February 6, 2024)$Cassie$5.0 out of 5 stars$Obsessed!!$Reviewed in the United States on September 26, 2024
B0DHHHK7G2$Scarred King (Adamov Bratva Book 1)$Naomi West$September 18, 2024$"$19.99"$"$2.99"$4.5$1,111 ratings$504 pages$English$September 18, 2024$Reader Customer$5.0 out of 5 stars$Good read but inconsistencies in storyline$Reviewed in the United States on September 28, 2024
B0BQ77BJFR$A Fire in the Flesh: A Flesh and Fire Novel$Jennifer L. Armentrout$October 31, 2023$$"$8.99"$4.4$15,037 ratings$564 pages$English$Blue Box Press (October 31, 2023)$Megan Bajorek$5.0 out of 5 stars$JLA Continues to Crank Out Outstanding Books!!!$Reviewed in the United States on September 14, 2024
B0CJTHCV4C$The Cliffs: Reese's Book Club: A novel$J. Courtney Sullivan$July 2, 2024$$"$14.99"$4.0$3,683 ratings$443 pages$English$Knopf (July 2, 2024)$Mel Goldberg$5.0 out of 5 stars$Fabulous on so many levels$Reviewed in the United States on September 5, 2024
B004H1TQBW$Mistborn Trilogy: The Final Empire, The Well of Ascension, The Hero of Ages (The Mistborn Saga)$Brandon Sanderson$February 1, 2011$"$34.97"$"$22.38"$4.7$25,907 ratings$2562 pages$English$Tor Books (February 1, 2011)$Patricia$5.0 out of 5 stars$No spoiler review.  Amazing series with something for everyone.$Reviewed in the United States on February 12, 2013
B0826NKZHR$Rhythm of War: Book Four of the Stormlight Archive (The Stormlight Archive, 4)$Brandon Sanderson$November 17, 2020$"$12.99"$"$9.99"$4.8$45,018 ratings$1213 pages$English$Tor Books (November 17, 2020)$Jacob Liljenquist$5.0 out of 5 stars$An incredible work of modern fantasy$Reviewed in the United States on February 11, 2022
B0BTSC3TN6$The Berry Pickers: A Novel$Amanda Peters$October 31, 2023$"$27.00"$"$14.99"$4.4$21,580 ratings$320 pages$English$Catapult (October 31, 2023)$Katherine Y$5.0 out of 5 stars$Haunting story about an abducted four-year-old girl in the early 1960s$Reviewed in the United States on August 12, 2024
B00TG1CZFC$The Deal (Off-Campus Book 1)$Elle Kennedy$February 24, 2015$"$16.99"$"$4.99"$4.5$95,573 ratings$342 pages$English$Elle Kennedy Inc. (February 24, 2015)$Angie of Fan Girl Book Blog$5.0 out of 5 stars$5 STARS - The Deal is AMAZING$Reviewed in the United States on April 20, 2015
B08Z2ZJSR3$A Shadow in the Ember (Flesh and Fire Book 1)$Jennifer L.  Armentrout$October 19, 2021$$"$8.99"$4.7$29,960 ratings$647 pages$English$Blue Box Press (October 19, 2021)$Alex C$5.0 out of 5 stars$Favorite characters of all time!$Reviewed in the United States on December 11, 2022
B0CKTPVQLD$Hill of Secrets: A Novel$Galina Vromen$October 1, 2024$"$16.99"$"$3.99"$4.2$2,866 ratings$357 pages$English$Lake Union Publishing (October 1, 2024)$Bonnye Reed Fry$5.0 out of 5 stars$An interesting and essential read$Reviewed in the United States on October 2, 2024
B087ZXSPGJ$The Four Winds: A Novel$Kristin Hannah$February 2, 2021$"$18.99"$"$11.99"$4.6$161,957 ratings$469 pages$English$St. Martin's Press (February 2, 2021)$Virginia Stewart$5.0 out of 5 stars$Amazing$Reviewed in the United States on August 30, 2024
B0DDLJ8CBP$It's Just Business$Lauren Landish$September 20, 2024$$"$3.99"$4.4$1,410 ratings$330 pages$English$September 20, 2024$Cathyhannahrblack$5.0 out of 5 stars$"OMG...What a Wonderful Office Romance Except...""Its Just Business""...Loved"$Reviewed in the United States on October 4, 2024
B0CL1C4PM4$Butcher & Blackbird: The Ruinous Love Trilogy$Brynne Weaver$October 23, 2023$"$9.99"$"$8.49"$4.3$41,123 ratings$355 pages$English$Zando – Slowburn (October 23, 2023)$Ana's Attic$5.0 out of 5 stars$Lived up to the hype!$Reviewed in the United States on August 26, 2024
B0BNCF5W6M$A Soul of Ash and Blood: A Blood and Ash Novel (Blood And Ash Series Book 5)$Jennifer L. Armentrout$July 18, 2023$"$19.99"$"$8.99"$4.2$22,815 ratings$703 pages$English$Blue Box Press (July 18, 2023)$Jen Oddo$5.0 out of 5 stars$A Soul of Ash and Blood wove an enchanting tale between the past and the present$Reviewed in the United States on July 18, 2023
B08DKZX3FX$Local Woman Missing: A domestic thriller novel from master of suspense Mary Kubica$Mary Kubica$May 18, 2021$"$16.99"$"$14.99"$4.4$73,889 ratings$353 pages$English$Park Row; Original edition (May 18, 2021)$Sophia$5.0 out of 5 stars$Gripping domestic thriller!$Reviewed in the United States on August 30, 2024
B0BTJCWKRC$My Temptation (Kingston Lane Book 1)$T L Swan$August 29, 2023$"$3.99"$"$1.99"$4.3$27,952 ratings$475 pages$English$Montlake (August 29, 2023)$Colleen$5.0 out of 5 stars$Another great read$Reviewed in the United States on September 29, 2024
B0CCPNVNVK$Broken (Manhattan Ruthless)$Sadie Kincaid$July 16, 2024$"$19.99"$"$4.99"$4.4$14,940 ratings$396 pages$English$Red House Press Ltd (July 16, 2024)$N2025$5.0 out of 5 stars$intense and enthralling$Reviewed in the United States on August 16, 2024
B0CX4Z2G3Q$The Butcher Game: A Dr. Wren Muller Novel$Alaina Urquhart$September 17, 2024$"$14.99"$"$9.99"$4.5$547 ratings$342 pages$English$Zando (September 17, 2024)$LivingWageWriter$5.0 out of 5 stars$Insanely perfect, unflinching thriller$Reviewed in the United States on September 22, 2024
B0BYHPHG1L$The Exchange: After The Firm (The Firm Series Book 2)$John Grisham$October 17, 2023$"$10.99"$"$7.99"$4.0$60,640 ratings$339 pages$English$Vintage (October 17, 2023)$Steve S.$5.0 out of 5 stars$Authentic, and a great read . . .$Reviewed in the United States on June 26, 2024
